SKU,NAME,sell_price,division_id
TOM003,Tomatello - Salce Domatesh Classic 12/1L,1.2,10
VIN001,Vicenzi Biskote Vicenzovo 12/200g       ,1.78,10
VIN002,Vicenzi Biskote Vicenzovo 6/400g        ,3.47,10
VIN003,"MiniSnack  me krem lajthi, VICENZI 125gr",1.47,10
VIN005,Biskotë Amareti (3100) 200g/Pako 12     ,2.132,10
VIN006,Biskotë  Vicenzovo Catering (3011) 2400g,12.241,10
VIN007,Biskotë kokërr Amareti (3600)4kg        ,33.009,10
VIN008,Vicenzi Biskote Grisbi me Kakao 12/135g ,2.19,10
VIN009,Vicenzi Biskote Grisbi me Lajthi 12/135g,2.19,10
VIN010,Vicenzi Biskote Grisbi me Limon 12/135g ,2.19,10
VIN011,Biskotë Grisbi Qershi Amarena (2010)150g,1.6,10
VIN012,Biskotë Grisbi Portoka Arancia(2011)150g,1.6,10
VIN013,Mr.Day muffin chocolate (6x42g) 2436/P10,2.406,10
VIN014,Mr.Day muffin classic (6x42g) 2437/P10  ,2.263,10
VIN015,Plumcake class.with yog (6x31g) 2406/P12,1.523,10
VIN016,Ciambella classic (8x38g) 2401/P8       ,2.152,10
VIN017,Biskotë  Vicenzovo Catering 200g/P12    ,1.105,10
VIN018,Vicenzi Biskote Grisbi me Kokos 12/135g ,2.19,10
VIN019,"AMARETTINO ""Vicenzino"" tiny macaroon 100",0.985,10
VIN020,MINI VOGLIE assorted 300g pastries bag/P,2.459,10
VIN021,MINI VOGLIE finger 100g biscuits/P24    ,1.216,10
VIN022,MINICANTUCCINI ALMONDS 90g/P12          ,1.777,10
VIN023,SPONGE CAKE base (Round shape) 400g/P8  ,3.63,10
VIN024,Ciambelle shortpastry with butter 200g/P,1.901,10
VIN025,"Ciambelle w. Citrus, hazelnut and almond",1.901,10
VIN026,Cialdine di Matilde - wafer rolls cocoa ,2.842,10
VIN027,Cialdine di Matilde - wafer rolls hazeln,2.842,10
VIN028, MINIVOGLIE TIN assorted pastries 500g/P,7.278,10
VIN029,MILLEFOGLIE TIN 330g - 4 pastries/P6    ,8.998,10
VIN030,Biskotë Vincenzo g.f Ladyfingers 125g/12,2.03,10
VIN031,Vicenzi Biskote Grisbi Gluten Free Choco,3.11,10
VIN032,Vicenzi Biskote Grisbi Gluten Free Lemon,3.11,10
VIN033,"MiniVoglie me krem kakao, VICENZI 225gr/",1.64,10
VIN034,"MiniVoglie me krem pasta, VICENZI 225gr/",1.64,10
VIN035,"MiniSnack  me çokollatë, VICENZI 125gr/P",1.31,10
VIN036,"MiniSnack  me krem qumështi, VICENZI 125",1.31,10
VIN038,"Mini Grisbi çokollatë, VICENZI 1000gr   ",14,10
VIN039,Vicenzovo Breakfast 300gr/P8            ,1.62,10
VIN040,Grisbi Gluten Free Chocolate 150g/P12   ,2.33,10
VIN041,Vicenzi Biskote Grisbi me Festek 12/135g,2.19,10
VIN042,Biskote Grisbi me Qokollade 250gr/P10   ,3.2,10
VIN046,Grisbi - Biskote Kit Kat                ,2.29,10
WIT001,Praline çokollatë qumështi cereale VITOR,2.47,10
WIT002,Praline çokollatë qumështi lajthie  VITO,2.47,10
WIT003,Praline me çokollatë të errët 72% VITORS,2.47,10
WIT004,Praline çokollatë e errët  qershi dhe li,2.54,10
WIT005,Praline Gianduiotto mix VITORS 200g/P12 ,2.71,10
WIT006,Praline Selection mix VITORS 250g/P12   ,2.71,10
WIT007,Krem VITORS 360g/P6                     ,3.99,10
WIT008,Krem lajthie VITORS 360g/P6             ,3.99,10
WIT009,Praline Premium çokollatë qumështi cerea,2.61,10
WIT010,Praline Premium çokollatë qumështi krem ,2.61,10
WIT011,Praline Premium çokollatë të errët 72% V,2.61,10
WIT012,Praline Premium çokollatë të errët qersh,2.68,10
WIT013,"Praline mix, VITORS, 300g/P6            ",7.25,10
WIT014,"Praline mix piramide, VITORS, 300g/P6   ",4.74,10
YAD001,Fara luledielli djeges 60g Maltay/P30   ,0.65,10
YAD002,Fara luledielli Nr.1 50g Maltay/P24     ,0.34,10
YAD003,Maltay Fara Luledielli Extra Kripe 24/50,0.48,10
YAD004,Maltay Fara Luledielli 18/100g          ,0.68,10
YAD005,Maltay Fara Luledielli Extra Kripe 18/10,0.68,10
YAD006,Maltay Fara Luledielli 12/130g          ,0.828,10
YAD007,Maltay Fara Luledielli Extra Kripe 12/13,0.81,10
YAD008,Maltay Fara Luledielli 12/120g          ,0.99,10
YAD009,Maltay Fara Luledielli Djeges 12/120g   ,1.17,10
YAD010,Maltay Fara Luledielli Thraki 12/120g   ,0.81,10
YAD011,Maltay Fara Luledielli Djeges Thraki 12/,1.22,10
YAD012,Fara luledielli Maltay 250g/P12         ,1.55,10
YAD013,Fara luledielli Thraki 200g/P12         ,1.22,10
YAD014,Miser me salce Maltay 60g/P5            ,0.56,10
YAD015,Kikirike te pjekur Maltay 75g/P5        ,0.6,10
YAD016,Kikirike te pjekur Maltay 65g/P5        ,0.446,10
YAD017,Maltay Bajame 5/80g                     ,2.31,10
YAD018,Maltay Lajthi 5/80g                     ,2.25,10
YAD019,Kikirike te kriposur Maltay 80g/P5      ,0.59,10
YAD020,Maltay Fisteke 5/80g                    ,2.69,10
YAD021,Maltay Fara Kungulli 5/80g              ,1.78,10
YAD022,Maltay Fruta Mix 5/80g                  ,1.93,10
YAD023,Fruta mix Maltay 80gr/P5                ,1.61,10
YAD024,Maltay Fara Kungulli 12/200g            ,4.23,10
YAD025,Maltay Bajame 12/200g                   ,5.77,10
YAD026,Maltay Festek 12/200g                   ,6.71,10
YAD027,Maltay Lajthi 12/200g                   ,6.23,10
YAD028,Salted Peanuts Maltay 200gr/P12         ,1.27,10
YAD029,Fruta mix Maltay  200gr/P12             ,2,10
YAD030, Peanuts in shell Maltay 150gr/P12      ,1.31,10
YAD032,Maltay Fara Luledielli me Kripe Thraki 2,0.42,10
YAD033,Maltay Fara Luledielli me Kripe Thraki 1,1.92,10
YAD034,Maltay Fara te zeza Luledielli me Kripe ,0.42,10
YAD035,Maltay Fara te zeza Luledi me Kripe 24/1,0.954,10
YAD036,Maltay Fara te zeza Luledielli me Kripe ,1.37,10
YAD037,Maltay Fara Luledielli Djeges Thraki 20/,0.65,10
YAD038,Maltay Kikirik I pjekur I Njelmet Thraki,0.68,10
YAD039,Maltay Kikirik me Salce Djeges Thraki 3/,0.68,10
YAD040,Maltay Kikirik me Salce BBQ Thraki 3/75g,0.68,10
YAD041,Maltay Kikirik me Salce Djeges 36/60g   ,0.52,10
YAD042,Maltay Kikirik me Salce Barbeque 36/60g ,0.52,10
YAD043,Maltay Miser me Salce Djeges Thraki 36/6,0.44,10
YAD044,Maltay Miser me Salce BBQ Thraki 36/60g ,0.44,10
YAD045,Maltay Leblebi me Salce Djeges Thraki 36,0.54,10
YAD046,Maltay Leblebi me BBQ Thraki 36/60g     ,0.54,10
YAD047,"Maltay Fara luledielli pa kripe 12/120g,",0.89,10
YAD048,"Maltay Fara luledielli te zeza 12/120g, ",0.89,10
YAD049,"Maltay Fara luledielli te zeza 12/180g, ",1.25,10
YAD050,Maltay Fara luledielli Extra Kripe 120gr,0.78,10
YAD051,Maltay Badem 10/40gr                    ,1.29,10
YAD052,Maltay Lejthi 10/45gr                   ,1.47,10
YAD053,Maltay Festek 10/45gr                   ,1.65,10
YAD054,Maltay Fara te bardha 10/45gr           ,0.78,10
YAD055,Maltay Arra Indiane 10/45gr             ,2.16,10
YAD056,Maltay -Fara luledielli të zeza me kripe,1.2,10
YAD057,Maltay - Fara luledielli Dakota të zeza ,1.58,10
YAD058,Maltay - Fara luledielli Dakota me kripe,1.58,10
ZTL006,"Biskota me copëza çokollate, Zhito Luks,",0.95,10
ZTL007,"Biskota me kakao dhe copëza çokollate,Zh",0.95,10
ZTL008,"Biskota me  çokollatë dhe lajthi,Zhito L",1.04,10
ZTL009,Biskota të buta me copëza çokollate tri ,1.35,10
ZTL010,"Biskota të me copëza çokollate të errët,",1.35,10
ZTL011,"Biskota të buta me copëza çokollatë, Zhi",1.35,10
ZTL012,Biskota të buta me copëza çokollate tri ,0.338,10
ZTL013,"Biskota të me copëza çokollate të errët,",0.338,10
ZTL014,"Biskota të buta me copëza çokollatë, Zhi",0.338,10
ZTL015,"Biskota me krem kakao, Zhito Luks 200gr/",0.86,10
ZTL016,"Biskota me krem vanille, Zhito Luks 200g",0.86,10
